application_id,producer_id,application_date,requested_amount,term_months,interest_rate,collateral_value,purpose,state,rainfall,temperature,drought_index,crop_price,selic,inflation,usd_brl,commodity_index,true_default_probability
APP0001273,PRD000503,2022-02-24,48072.56,6,8.41,41872.7,comercializacao,GO,130.1,22.5,0.142,94.14,10.54,4.52,5.093,99.9,0.6025
APP0001274,PRD000504,2023-08-19,101789.33,36,9.95,129650.78,comercializacao,MG,200.0,23.5,0.006,78.37,11.42,4.09,4.906,103.9,0.3793
APP0001275,PRD000504,2024-11-07,25204.1,6,16.83,22576.51,custeio,MG,185.3,25.4,0.136,81.54,13.13,5.44,5.596,90.86,0.4899
APP0001276,PRD000504,2022-04-20,105134.37,24,6.55,72141.02,investimento,MG,202.0,31.0,0.112,76.56,10.71,4.56,5.06,99.87,0.432
APP0001277,PRD000504,2025-09-01,34100.52,18,13.35,53562.83,custeio,MG,66.5,33.7,0.254,71.49,16.79,7.7,7.0,79.08,0.6008
APP0001278,PRD000505,2024-12-16,58929.75,6,17.92,55019.08,custeio,RS,130.1,27.5,0.019,100.38,13.83,5.67,5.708,89.04,0.2724
APP0001279,PRD000505,2022-06-26,20792.66,24,9.71,18273.31,comercializacao,RS,213.6,31.8,0.072,97.71,10.82,4.51,5.065,99.4,0.1969
APP0001280,PRD000505,2025-09-21,42177.89,18,10.8,33493.9,custeio,RS,101.7,21.2,0.105,94.01,16.79,7.7,7.0,79.08,0.396
APP0001281,PRD000505,2024-09-10,21640.47,12,16.93,35744.02,comercializacao,RS,187.3,27.3,0.029,98.95,12.34,4.97,5.245,93.58,0.1558
APP0001282,PRD000506,2024-02-27,19183.46,6,17.51,25631.18,industrializacao,MS,40.8,23.9,0.554,171.47,11.51,4.24,4.804,101.19,0.352
APP0001283,PRD000506,2023-04-28,13403.12,36,16.49,20319.38,investimento,MS,111.9,30.7,0.284,182.73,11.38,4.0,4.932,99.91,0.2339
APP0001284,PRD000507,2024-11-03,35482.03,12,15.62,55853.85,industrializacao,PI,162.3,27.2,0.033,164.77,13.13,5.44,5.596,90.86,0.3413
APP0001285,PRD000507,2026-10-23,18205.96,36,8.26,21391.91,industrializacao,PI,125.3,29.2,0.297,170.99,16.29,7.86,6.879,84.46,0.5437
APP0001286,PRD000507,2025-09-21,24612.98,6,16.79,28992.27,industrializacao,PI,102.2,30.0,0.012,163.05,16.79,7.7,7.0,79.08,0.4643
APP0001287,PRD000508,2024-05-31,12506.17,6,11.99,10940.33,investimento,SP,135.4,21.1,0.649,54.77,11.35,4.3,4.766,101.07,0.5357
APP0001288,PRD000509,2024-03-06,70050.35,36,8.66,115743.45,industrializacao,MS,132.8,25.6,0.565,161.43,11.47,4.33,4.765,101.33,0.4204
APP0001289,PRD000510,2024-03-31,13610.65,36,11.65,9826.2,comercializacao,PI,140.5,21.9,0.456,160.24,11.47,4.33,4.765,101.33,0.5283
APP0001290,PRD000510,2026-10-01,130709.97,12,9.38,99180.68,custeio,PI,125.3,29.2,0.297,170.99,16.29,7.86,6.879,84.46,0.6332
APP0001291,PRD000510,2026-01-23,39856.47,36,17.6,41233.07,custeio,PI,67.6,23.9,0.169,179.05,16.52,7.83,6.952,81.49,0.5631
APP0001292,PRD000511,2024-03-08,104689.47,6,14.17,157014.85,comercializacao,SP,76.5,23.5,0.678,49.8,11.47,4.33,4.765,101.33,0.294
APP0001293,PRD000511,2022-05-25,87470.62,36,9.47,78973.21,custeio,SP,113.4,23.9,0.092,65.8,10.73,4.53,5.077,99.68,0.1758
APP0001294,PRD000512,2022-06-29,61915.12,12,14.03,51504.76,industrializacao,MS,130.8,26.1,0.024,204.01,10.82,4.51,5.065,99.4,0.4946
APP0001295,PRD000512,2026-09-01,40357.81,36,16.31,47367.38,investimento,MS,112.4,33.7,0.181,173.86,16.34,7.89,6.904,83.16,0.6711
APP0001296,PRD000513,2024-12-19,7403.24,24,17.41,6618.6,comercializacao,PR,125.9,21.2,0.101,181.05,13.83,5.67,5.708,89.04,0.4368
APP0001297,PRD000513,2023-10-12,50593.55,12,7.95,34716.59,investimento,PR,140.9,21.6,0.188,162.44,11.35,4.2,4.922,102.76,0.3843
APP0001298,PRD000513,2022-10-14,29817.32,24,10.92,40721.22,investimento,PR,173.6,32.4,0.093,182.74,11.13,4.34,5.037,97.77,0.3079
APP0001299,PRD000514,2022-11-15,20391.86,6,14.44,22912.99,investimento,MG,66.4,28.6,0.018,72.17,11.17,4.25,4.99,99.15,0.2408
APP0001300,PRD000515,2024-04-27,84432.28,6,16.12,65587.87,custeio,RS,41.7,21.6,0.671,66.52,11.32,4.4,4.805,100.32,0.3337
APP0001301,PRD000516,2025-09-10,18593.95,36,8.22,30944.89,industrializacao,PI,102.2,30.0,0.012,163.05,16.79,7.7,7.0,79.08,0.4307
APP0001302,PRD000516,2022-07-28,15448.29,36,16.23,19792.42,investimento,PI,148.4,18.6,0.141,168.71,10.92,4.41,5.063,99.17,0.3342
APP0001303,PRD000517,2023-10-04,11818.61,18,9.47,16788.96,investimento,MG,124.6,21.5,0.106,74.72,11.35,4.2,4.922,102.76,0.2155
APP0001304,PRD000517,2026-06-30,173454.48,36,11.5,127585.96,custeio,MG,93.7,33.9,0.049,71.01,16.47,8.03,6.961,81.3,0.4351
APP0001305,PRD000518,2023-09-26,59865.5,6,11.4,37665.57,custeio,BA,165.1,24.3,0.173,119.14,11.49,4.14,4.898,102.79,0.5058
APP0001306,PRD000519,2025-02-24,36298.19,18,10.15,36924.84,custeio,MT,67.2,33.4,0.643,101.28,14.99,6.26,6.101,85.95,0.3806
APP0001307,PRD000519,2026-04-28,49760.77,12,15.47,61542.92,custeio,MT,87.5,20.5,0.199,117.11,16.55,7.95,7.038,80.49,0.2854
APP0001308,PRD000519,2022-12-18,142992.17,12,6.68,211011.06,investimento,MT,124.0,18.1,0.249,127.72,11.08,4.15,5.026,98.95,0.1369
APP0001309,PRD000520,2022-12-11,19125.96,24,11.05,11991.69,comercializacao,SP,60.0,32.8,0.237,71.21,11.08,4.15,5.026,98.95,0.4601
APP0001310,PRD000520,2025-01-01,59458.82,18,10.46,79857.61,industrializacao,SP,96.4,30.5,0.592,60.74,14.32,6.06,5.846,87.46,0.6454
APP0001311,PRD000520,2026-01-17,17370.36,36,8.75,27735.15,comercializacao,SP,133.3,23.2,0.111,71.25,16.52,7.83,6.952,81.49,0.5893
APP0001312,PRD000520,2026-04-13,22374.84,12,9.43,25545.95,custeio,SP,182.6,27.5,0.142,66.68,16.55,7.95,7.038,80.49,0.6125
APP0001313,PRD000521,2024-09-08,116847.09,12,14.67,129797.93,industrializacao,PR,174.0,27.1,0.284,175.66,12.34,4.97,5.245,93.58,0.402
APP0001314,PRD000522,2026-11-03,32679.93,18,17.4,31045.81,investimento,GO,154.6,22.0,0.105,82.69,16.32,7.8,6.864,85.41,0.5619
APP0001315,PRD000522,2023-03-02,12812.67,12,6.87,22259.19,investimento,GO,178.3,33.2,0.267,85.75,11.34,4.05,4.953,99.59,0.3625
APP0001316,PRD000522,2025-07-10,14241.49,12,12.38,12358.85,investimento,GO,197.2,21.0,0.261,95.71,16.76,7.58,6.979,80.98,0.6357
APP0001317,PRD000522,2026-06-26,61387.43,12,7.46,83733.19,industrializacao,GO,212.8,24.8,0.061,79.58,16.47,8.03,6.961,81.3,0.5193
APP0001318,PRD000523,2025-01-20,28168.51,24,8.04,19066.25,custeio,MG,90.0,30.1,0.595,67.72,14.32,6.06,5.846,87.46,0.5523
APP0001319,PRD000523,2025-01-20,28511.14,6,11.52,41619.53,industrializacao,MG,90.0,30.1,0.595,67.72,14.32,6.06,5.846,87.46,0.4742
APP0001320,PRD000523,2026-04-10,152708.91,18,7.26,206103.08,comercializacao,MG,104.1,21.5,0.013,70.62,16.55,7.95,7.038,80.49,0.4511
APP0001321,PRD000524,2022-07-07,20267.86,18,14.67,15293.83,investimento,MG,209.6,26.8,0.246,78.43,10.92,4.41,5.063,99.17,0.1888
APP0001322,PRD000524,2025-11-14,10669.34,12,9.27,6891.79,investimento,MG,141.5,28.1,0.111,77.44,16.6,7.75,6.959,81.73,0.334
APP0001323,PRD000524,2022-01-06,51440.11,18,14.35,85009.23,investimento,MG,158.1,30.6,0.241,81.2,10.46,4.45,5.045,98.92,0.1414
APP0001324,PRD000525,2023-11-09,97673.74,24,15.33,75194.62,custeio,PR,130.5,31.5,0.18,160.83,11.34,4.18,4.877,101.75,0.2151
APP0001325,PRD000525,2026-11-06,112535.08,24,9.04,124512.44,industrializacao,PR,80.6,30.2,0.073,157.11,16.32,7.8,6.864,85.41,0.328
APP0001326,PRD000525,2025-06-07,25447.53,18,6.61,21569.57,comercializacao,PR,74.2,20.8,0.424,136.75,16.84,7.51,6.986,80.33,0.4612
APP0001327,PRD000525,2022-05-12,98285.89,24,11.0,127412.11,comercializacao,PR,67.2,21.4,0.137,157.4,10.73,4.53,5.077,99.68,0.1712
APP0001328,PRD000526,2025-02-05,13811.13,6,12.13,13247.48,industrializacao,GO,90.3,31.3,0.5,68.7,14.99,6.26,6.101,85.95,0.6367
APP0001329,PRD000526,2022-01-08,42970.36,6,10.62,42172.03,industrializacao,GO,217.9,27.4,0.018,79.71,10.46,4.45,5.045,98.92,0.3626
APP0001330,PRD000526,2025-12-15,23628.89,12,7.9,37894.8,comercializacao,GO,79.2,29.4,0.038,84.81,16.61,7.74,6.957,81.85,0.5066
APP0001331,PRD000527,2025-11-30,23892.16,36,17.26,23635.38,investimento,PI,148.0,32.3,0.041,156.31,16.6,7.75,6.959,81.73,0.3723
APP0001332,PRD000527,2024-07-22,63428.13,12,10.52,58684.72,comercializacao,PI,148.0,31.4,0.157,155.17,11.7,4.51,4.809,97.34,0.2234
APP0001333,PRD000528,2023-11-28,103139.23,36,10.69,157380.77,comercializacao,GO,93.4,18.8,0.132,82.2,11.34,4.18,4.877,101.75,0.1845
APP0001334,PRD000528,2023-10-17,36897.65,12,11.82,53315.23,investimento,GO,211.1,20.0,0.284,79.17,11.35,4.2,4.922,102.76,0.2054
APP0001335,PRD000529,2022-03-24,17254.39,12,6.73,29162.87,custeio,RS,200.8,30.1,0.216,98.17,10.67,4.59,5.055,98.83,0.2055
APP0001336,PRD000529,2025-12-18,71139.8,36,11.47,110916.0,comercializacao,RS,188.0,27.1,0.112,83.46,16.61,7.74,6.957,81.85,0.4065
APP0001337,PRD000529,2026-08-21,70950.78,12,10.73,102383.52,comercializacao,RS,66.7,18.9,0.295,90.96,16.48,7.96,6.926,83.04,0.4162
APP0001338,PRD000529,2025-09-15,79592.4,12,7.02,118094.64,industrializacao,RS,101.7,21.2,0.105,94.01,16.79,7.7,7.0,79.08,0.421
APP0001339,PRD000530,2025-05-12,98585.38,6,14.33,152048.76,investimento,PI,44.8,32.2,0.561,136.06,16.25,7.09,6.729,81.39,0.429
APP0001340,PRD000530,2022-02-07,118914.59,24,11.23,91725.39,comercializacao,PI,88.1,30.2,0.15,181.83,10.54,4.52,5.093,99.9,0.2337
APP0001341,PRD000530,2026-04-20,88524.75,18,17.63,113712.53,custeio,PI,120.1,30.5,0.089,173.73,16.55,7.95,7.038,80.49,0.3404
APP0001342,PRD000530,2026-06-23,5134.12,12,10.86,6294.56,custeio,PI,145.6,23.9,0.115,187.45,16.47,8.03,6.961,81.3,0.3701
APP0001343,PRD000531,2024-11-18,16795.96,6,7.99,20308.08,investimento,PR,135.2,26.7,0.136,181.55,13.13,5.44,5.596,90.86,0.3308
APP0001344,PRD000532,2025-11-07,30693.45,6,15.1,45322.78,industrializacao,PR,138.7,28.7,0.103,162.57,16.6,7.75,6.959,81.73,0.645
APP0001345,PRD000533,2024-08-13,24620.05,6,16.99,40070.63,industrializacao,RS,146.5,19.2,0.208,88.06,11.97,4.69,5.047,96.01,0.5217
APP0001346,PRD000533,2025-10-17,11161.06,36,10.7,15304.6,industrializacao,RS,75.0,22.1,0.264,83.3,16.74,7.72,7.0,80.46,0.7313
APP0001347,PRD000534,2025-01-23,60175.87,12,17.65,69857.8,custeio,RS,106.6,32.3,0.634,75.25,14.32,6.06,5.846,87.46,0.7171
APP0001348,PRD000535,2025-08-14,49607.24,36,16.27,85878.42,comercializacao,MS,199.0,21.6,0.017,193.18,16.68,7.68,6.994,80.38,0.4747
APP0001349,PRD000536,2023-10-03,21648.8,18,16.5,21035.02,custeio,PR,140.9,21.6,0.188,162.44,11.35,4.2,4.922,102.76,0.4528
APP0001350,PRD000536,2026-08-24,16510.79,24,13.86,28258.25,investimento,PR,118.7,26.2,0.298,165.42,16.48,7.96,6.926,83.04,0.6001
APP0001351,PRD000536,2026-08-28,22884.37,24,6.86,35708.74,comercializacao,PR,118.7,26.2,0.298,165.42,16.48,7.96,6.926,83.04,0.6146
APP0001352,PRD000537,2025-06-05,58542.26,36,15.02,67585.49,industrializacao,SP,91.0,31.4,0.617,53.12,16.84,7.51,6.986,80.33,0.8129
APP0001353,PRD000537,2023-10-06,27470.35,24,10.29,38436.29,custeio,SP,115.2,18.8,0.252,69.98,11.35,4.2,4.922,102.76,0.5275
APP0001354,PRD000538,2024-09-03,20785.71,6,12.12,36297.96,industrializacao,PR,174.0,27.1,0.284,175.66,12.34,4.97,5.245,93.58,0.2625
APP0001355,PRD000538,2026-07-10,58678.51,24,7.58,100073.09,investimento,PR,91.9,25.5,0.117,174.51,16.33,7.98,6.914,82.48,0.402
APP0001356,PRD000538,2023-10-10,66435.89,6,12.16,82481.6,investimento,PR,140.9,21.6,0.188,162.44,11.35,4.2,4.922,102.76,0.259
APP0001357,PRD000538,2022-11-01,8169.72,36,10.2,5035.69,industrializacao,PR,125.5,18.2,0.247,163.83,11.17,4.25,4.99,99.15,0.311
APP0001358,PRD000539,2022-09-24,92416.64,6,14.87,80314.68,investimento,GO,193.1,19.0,0.297,85.26,11.12,4.39,5.008,98.34,0.3291
APP0001359,PRD000539,2026-08-10,54958.41,12,8.32,48664.1,comercializacao,GO,108.0,19.2,0.213,90.42,16.48,7.96,6.926,83.04,0.5258
APP0001360,PRD000539,2026-07-15,9066.39,12,9.52,12946.5,investimento,GO,122.4,26.3,0.126,87.07,16.33,7.98,6.914,82.48,0.4447
APP0001361,PRD000540,2022-06-03,9194.06,18,16.69,11972.43,comercializacao,MS,130.8,26.1,0.024,204.01,10.82,4.51,5.065,99.4,0.3161
APP0001362,PRD000540,2024-01-24,24621.37,6,17.0,19169.11,custeio,MS,101.3,26.5,0.515,149.11,11.38,4.15,4.823,100.55,0.4895
APP0001363,PRD000540,2023-02-03,30862.25,18,12.98,48119.95,custeio,MS,117.3,31.0,0.111,178.89,11.2,3.98,4.998,100.89,0.2946
APP0001364,PRD000540,2026-04-18,12849.75,12,17.16,16916.42,investimento,MS,131.3,33.5,0.202,196.4,16.55,7.95,7.038,80.49,0.551
APP0001365,PRD000541,2025-10-18,160882.47,24,10.24,181011.98,investimento,GO,133.0,19.5,0.257,92.08,16.74,7.72,7.0,80.46,0.6413
APP0001366,PRD000541,2025-01-13,65857.68,6,10.69,62910.39,comercializacao,GO,88.5,32.4,0.511,64.5,14.32,6.06,5.846,87.46,0.6504
APP0001367,PRD000541,2023-06-10,27948.54,18,13.18,18481.42,investimento,GO,202.9,29.4,0.173,82.03,11.43,4.08,4.974,101.38,0.4804
APP0001368,PRD000541,2025-12-16,35977.21,36,15.72,35039.5,investimento,GO,79.2,29.4,0.038,84.81,16.61,7.74,6.957,81.85,0.6012
APP0001369,PRD000542,2024-09-26,47243.7,18,14.3,51650.21,investimento,PI,205.3,32.7,0.265,178.11,12.34,4.97,5.245,93.58,0.3974
APP0001370,PRD000542,2023-05-16,29154.78,12,17.4,32329.93,custeio,PI,66.5,24.2,0.284,176.44,11.32,3.99,4.959,101.0,0.3703
APP0001371,PRD000543,2025-11-05,8097.74,6,11.1,9308.3,industrializacao,PR,138.7,28.7,0.103,162.57,16.6,7.75,6.959,81.73,0.4488
APP0001372,PRD000543,2025-08-10,111213.12,6,17.5,157239.59,custeio,PR,195.7,22.0,0.034,182.92,16.68,7.68,6.994,80.38,0.3628
APP0001373,PRD000544,2023-06-02,27704.67,24,13.39,46345.93,industrializacao,MG,195.6,24.5,0.133,72.78,11.43,4.08,4.974,101.38,0.2573
APP0001374,PRD000544,2023-01-09,72956.99,12,14.39,109865.28,custeio,MG,116.6,21.8,0.007,79.57,11.2,4.06,4.981,99.95,0.2522
APP0001375,PRD000545,2025-03-29,43009.26,18,9.08,50598.71,industrializacao,PR,118.3,25.8,0.49,135.18,15.36,6.47,6.304,83.95,0.3418
APP0001376,PRD000545,2025-02-19,19916.81,12,14.0,22573.03,industrializacao,PR,119.0,28.3,0.522,153.27,14.99,6.26,6.101,85.95,0.3553
APP0001377,PRD000546,2024-10-02,72784.43,24,15.58,121462.43,custeio,PI,115.3,32.2,0.023,175.48,12.65,5.14,5.398,92.17,0.2652
APP0001378,PRD000546,2024-03-30,22026.06,36,16.05,32967.48,custeio,PI,140.5,21.9,0.456,160.24,11.47,4.33,4.765,101.33,0.3758
APP0001379,PRD000546,2025-03-27,76450.55,18,11.28,84317.58,comercializacao,PI,77.2,18.3,0.731,140.34,15.36,6.47,6.304,83.95,0.5825
APP0001380,PRD000547,2024-10-02,16161.45,24,15.91,25636.89,comercializacao,GO,125.2,26.6,0.229,91.37,12.65,5.14,5.398,92.17,0.3404
APP0001381,PRD000547,2024-06-20,10206.61,18,8.53,11770.65,industrializacao,GO,60.8,29.8,0.423,74.12,11.35,4.33,4.729,101.06,0.3868
APP0001382,PRD000547,2025-11-24,18443.75,36,9.5,20838.17,comercializacao,GO,128.2,18.4,0.163,80.38,16.6,7.75,6.959,81.73,0.4663
APP0001383,PRD000548,2023-10-14,34395.25,6,17.93,24203.69,industrializacao,RS,162.3,30.1,0.061,97.82,11.35,4.2,4.922,102.76,0.5015
APP0001384,PRD000548,2022-11-10,39117.33,36,7.2,51575.69,investimento,RS,157.1,31.9,0.2,82.96,11.17,4.25,4.99,99.15,0.4877
APP0001385,PRD000548,2024-04-01,47874.71,24,9.46,53861.74,investimento,RS,41.7,21.6,0.671,66.52,11.32,4.4,4.805,100.32,0.6154
APP0001386,PRD000548,2024-11-22,21004.24,36,12.43,32638.03,industrializacao,RS,216.2,31.1,0.067,87.1,13.13,5.44,5.596,90.86,0.4646
APP0001387,PRD000549,2026-11-17,42942.68,6,8.16,55789.41,custeio,PI,182.2,33.6,0.009,169.92,16.32,7.8,6.864,85.41,0.6019
APP0001388,PRD000549,2023-06-22,7367.34,12,17.8,10363.65,industrializacao,PI,119.8,22.6,0.262,161.14,11.43,4.08,4.974,101.38,0.4473
APP0001389,PRD000549,2025-05-21,8232.27,18,12.9,10099.01,custeio,PI,44.8,32.2,0.561,136.06,16.25,7.09,6.729,81.39,0.7417
APP0001390,PRD000549,2024-11-19,122775.12,24,16.53,88806.44,industrializacao,PI,162.3,27.2,0.033,164.77,13.13,5.44,5.596,90.86,0.5716
APP0001391,PRD000550,2024-08-23,18894.42,36,13.16,27933.73,industrializacao,SP,95.7,22.2,0.267,70.62,11.97,4.69,5.047,96.01,0.4665
APP0001392,PRD000551,2025-08-20,95046.49,6,10.27,64712.25,custeio,RS,89.3,23.0,0.053,90.05,16.68,7.68,6.994,80.38,0.3442
APP0001393,PRD000551,2022-04-15,85737.04,18,6.82,69612.7,investimento,RS,194.1,22.1,0.188,89.97,10.71,4.56,5.06,99.87,0.1998
APP0001394,PRD000552,2025-09-24,20954.04,12,14.59,28106.25,custeio,MG,66.5,33.7,0.254,71.49,16.79,7.7,7.0,79.08,0.3073
APP0001395,PRD000552,2024-08-21,22133.24,36,11.94,30501.97,comercializacao,MG,119.0,20.9,0.16,73.35,11.97,4.69,5.047,96.01,0.1522
APP0001396,PRD000552,2025-08-03,14412.08,18,13.34,21591.68,comercializacao,MG,201.9,32.0,0.023,75.03,16.68,7.68,6.994,80.38,0.2333
APP0001397,PRD000553,2026-08-30,62708.09,24,14.13,88829.04,comercializacao,RS,66.7,18.9,0.295,90.96,16.48,7.96,6.926,83.04,0.482
APP0001398,PRD000553,2025-10-02,45064.6,6,11.15,33149.83,investimento,RS,75.0,22.1,0.264,83.3,16.74,7.72,7.0,80.46,0.5613
APP0001399,PRD000553,2024-06-21,16452.61,36,15.32,27016.47,industrializacao,RS,58.4,26.3,0.472,80.6,11.35,4.33,4.729,101.06,0.3545
APP0001400,PRD000554,2024-02-16,43463.01,24,15.32,26328.07,comercializacao,MT,114.1,23.9,0.55,90.07,11.51,4.24,4.804,101.19,0.3472
APP0001401,PRD000554,2024-10-13,245383.91,24,9.96,340779.13,comercializacao,MT,137.1,25.7,0.114,125.44,12.65,5.14,5.398,92.17,0.2225
APP0001402,PRD000554,2025-06-14,68478.64,6,9.66,89424.68,custeio,MT,121.2,19.2,0.561,100.71,16.84,7.51,6.986,80.33,0.4573
APP0001403,PRD000554,2026-06-21,25024.69,18,14.95,35249.99,comercializacao,MT,193.5,23.9,0.092,126.84,16.47,8.03,6.961,81.3,0.298
APP0001404,PRD000555,2022-02-24,44845.03,24,8.9,40814.56,comercializacao,MT,139.8,26.5,0.051,118.67,10.54,4.52,5.093,99.9,0.5123
APP0001405,PRD000555,2022-10-25,117075.67,6,17.56,105408.19,comercializacao,MT,169.9,28.1,0.191,121.4,11.13,4.34,5.037,97.77,0.5426
APP0001406,PRD000555,2025-05-06,22998.15,12,10.61,29719.36,investimento,MT,70.5,21.3,0.55,96.75,16.25,7.09,6.729,81.39,0.7724
APP0001407,PRD000556,2026-01-21,77986.23,36,6.6,117855.25,investimento,MT,197.9,23.5,0.206,129.17,16.52,7.83,6.952,81.49,0.5898
APP0001408,PRD000556,2025-09-06,70897.63,18,13.59,123214.78,investimento,MT,125.1,22.3,0.189,117.18,16.79,7.7,7.0,79.08,0.5503
APP0001409,PRD000556,2022-01-18,25872.95,36,16.0,41064.59,industrializacao,MT,149.2,23.5,0.096,129.17,10.46,4.45,5.045,98.92,0.3555
APP0001410,PRD000556,2026-06-10,39083.27,36,8.12,26462.71,comercializacao,MT,193.5,23.9,0.092,126.84,16.47,8.03,6.961,81.3,0.6145
APP0001411,PRD000557,2025-10-30,10529.24,18,11.64,11202.22,investimento,RS,75.0,22.1,0.264,83.3,16.74,7.72,7.0,80.46,0.5639
APP0001412,PRD000557,2024-09-13,30399.74,24,10.36,19969.69,investimento,RS,187.3,27.3,0.029,98.95,12.34,4.97,5.245,93.58,0.374
APP0001413,PRD000557,2023-01-06,16810.04,24,13.63,20241.58,industrializacao,RS,173.5,27.7,0.245,95.31,11.2,4.06,4.981,99.95,0.3732
APP0001414,PRD000557,2025-04-22,89644.76,18,10.29,81538.98,comercializacao,RS,118.7,33.7,0.627,82.09,15.89,6.77,6.48,81.98,0.6401
APP0001415,PRD000558,2022-08-25,12661.72,6,14.45,22222.25,industrializacao,PR,112.9,20.8,0.117,158.83,10.97,4.34,5.033,99.26,0.3775
APP0001416,PRD000559,2025-09-20,42160.33,12,12.43,26673.09,comercializacao,MT,125.1,22.3,0.189,117.18,16.79,7.7,7.0,79.08,0.7596
APP0001417,PRD000559,2023-08-27,34929.35,18,11.18,59566.64,comercializacao,MT,188.6,31.4,0.262,131.26,11.42,4.09,4.906,103.9,0.5074
APP0001418,PRD000559,2024-04-03,20423.14,12,16.48,13775.88,industrializacao,MT,85.8,22.1,0.388,97.09,11.32,4.4,4.805,100.32,0.6824
APP0001419,PRD000560,2025-09-08,27231.45,36,6.85,26667.41,industrializacao,GO,114.0,33.9,0.056,84.69,16.79,7.7,7.0,79.08,0.483
APP0001420,PRD000561,2024-07-09,47372.64,12,7.11,76004.48,investimento,PI,148.0,31.4,0.157,155.17,11.7,4.51,4.809,97.34,0.26
APP0001421,PRD000561,2026-07-14,164707.95,24,7.28,180623.29,comercializacao,PI,76.5,18.3,0.15,165.37,16.33,7.98,6.914,82.48,0.4744
APP0001422,PRD000562,2024-07-24,79896.0,12,16.41,124618.66,custeio,MT,153.3,20.4,0.004,118.04,11.7,4.51,4.809,97.34,0.4819
APP0001423,PRD000562,2022-01-30,33655.13,36,16.9,41984.89,industrializacao,MT,149.2,23.5,0.096,129.17,10.46,4.45,5.045,98.92,0.5236
APP0001424,PRD000562,2024-05-02,17472.67,36,10.31,18898.58,industrializacao,MT,97.6,29.4,0.535,107.72,11.35,4.3,4.766,101.07,0.6645
APP0001425,PRD000563,2022-06-13,37509.04,36,14.33,30428.26,investimento,MS,130.8,26.1,0.024,204.01,10.82,4.51,5.065,99.4,0.2343
APP0001426,PRD000563,2025-01-11,24542.29,18,16.09,32792.02,comercializacao,MS,85.5,24.1,0.438,143.66,14.32,6.06,5.846,87.46,0.3937
APP0001427,PRD000563,2022-11-17,123114.59,6,10.28,80436.57,investimento,MS,204.4,19.0,0.227,183.73,11.17,4.25,4.99,99.15,0.2594
APP0001428,PRD000564,2022-07-06,186655.18,12,8.91,147683.54,industrializacao,PR,204.1,19.9,0.087,181.54,10.92,4.41,5.063,99.17,0.5085
APP0001429,PRD000564,2023-08-24,14489.73,24,12.77,11061.76,comercializacao,PR,176.0,18.7,0.004,156.29,11.42,4.09,4.906,103.9,0.4868
APP0001430,PRD000564,2023-01-17,33391.05,24,17.79,48979.67,industrializacao,PR,80.6,29.0,0.021,155.0,11.2,4.06,4.981,99.95,0.4563
APP0001431,PRD000564,2026-08-30,14150.29,12,9.56,19243.75,comercializacao,PR,118.7,26.2,0.298,165.42,16.48,7.96,6.926,83.04,0.6866
APP0001432,PRD000565,2023-05-13,24909.15,12,17.47,18803.38,industrializacao,RS,117.4,28.9,0.106,99.82,11.32,3.99,4.959,101.0,0.2505
APP0001433,PRD000565,2024-10-20,85002.43,6,9.43,72724.56,industrializacao,RS,145.7,19.7,0.248,86.35,12.65,5.14,5.398,92.17,0.3064
APP0001434,PRD000565,2023-03-24,29632.61,12,8.46,30025.81,industrializacao,RS,179.1,24.9,0.272,86.13,11.34,4.05,4.953,99.59,0.2619
APP0001435,PRD000565,2022-02-16,26687.24,18,6.98,39288.56,comercializacao,RS,97.1,25.0,0.247,92.07,10.54,4.52,5.093,99.9,0.2022
APP0001436,PRD000566,2024-12-03,71428.42,12,17.78,111065.23,industrializacao,MS,64.6,28.3,0.126,181.44,13.83,5.67,5.708,89.04,0.2147
APP0001437,PRD000566,2025-08-22,111889.76,18,15.57,123704.31,comercializacao,MS,199.0,21.6,0.017,193.18,16.68,7.68,6.994,80.38,0.3575
APP0001438,PRD000566,2024-03-29,92907.64,36,11.0,143461.01,industrializacao,MS,132.8,25.6,0.565,161.43,11.47,4.33,4.765,101.33,0.2571
APP0001439,PRD000566,2025-05-31,14408.87,18,15.08,16101.64,investimento,MS,90.7,32.8,0.36,137.91,16.25,7.09,6.729,81.39,0.4349
APP0001440,PRD000567,2025-12-28,39771.78,36,11.85,56768.89,industrializacao,PI,175.8,18.9,0.2,170.25,16.61,7.74,6.957,81.85,0.5957
APP0001441,PRD000567,2025-06-13,22566.83,36,14.29,21096.76,comercializacao,PI,110.2,19.2,0.633,129.81,16.84,7.51,6.986,80.33,0.7494
APP0001442,PRD000568,2025-07-26,40612.18,6,7.48,70375.45,investimento,MS,171.1,26.8,0.027,175.43,16.76,7.58,6.979,80.98,0.6575
APP0001443,PRD000569,2023-05-10,67045.77,6,16.47,70472.17,investimento,SP,208.9,30.7,0.254,68.17,11.32,3.99,4.959,101.0,0.5704
APP0001444,PRD000570,2023-10-19,119108.2,6,6.94,167750.83,comercializacao,SP,115.2,18.8,0.252,69.98,11.35,4.2,4.922,102.76,0.5418
APP0001445,PRD000571,2023-02-28,25252.16,12,10.25,29041.53,industrializacao,GO,84.4,23.3,0.055,88.79,11.2,3.98,4.998,100.89,0.2704
